Specimen 4,Specimen 4,Specimen 4,Specimen 4
5.89,417.1276245,0.034049995,38.11241912
5.939999999,418.5475464,0.034949452,38.11323928
5.98,419.7077026,0.035399452,38.11390399
6.02,421.1149292,0.035849176,38.11458491
6.05,422.3121948,0.036299311,38.11508464
6.09,423.5455933,0.036749996,38.11574935
6.13,424.7496948,0.037499178,38.11640548
6.17,425.7633667,0.037949178,38.11705398
6.21,426.869812,0.038549993,38.11772632
6.24,428.0651245,0.038849998,38.11825179
6.27,429.182312,0.039449453,38.1187601
6.3,430.2057495,0.039749451,38.1192522
6.35,431.2731323,0.040499453,38.12008094
6.42,432.4303589,0.041549176,38.12125396
6.48,433.6769409,0.042299859,38.12224673
6.54,435.0402222,0.043199174,38.12325572
6.6,436.045105,0.044099178,38.12423991
6.66,437.2206421,0.044999178,38.12524127
6.71,438.2206421,0.045749452,38.12608623
6.77,439.3720093,0.046499997,38.12708663
6.83,440.3798218,0.047399998,38.12808799
6.899999999,441.4074097,0.048599452,38.12926959
7,442.2962036,0.050098907,38.13091849
7.09,443.4173584,0.051299717,38.13242721
7.16,444.6231689,0.052349713,38.1335926
7.26,445.6097412,0.053849999,38.13526629
7.35,446.6508179,0.055349454,38.13677596
7.45,447.6601563,0.056849312,38.13844871
7.54,448.6638184,0.058199178,38.13992595
7.62,449.75,0.059399586,38.14127921
7.689999999,450.7860107,0.060449582,38.1424446
7.78,451.8057861,0.061948907,38.14394568
7.88,452.3475342,0.06344945,38.14560222
7.98,453.639801,0.064949863,38.1472597
8.05,454.7738342,0.065999582,38.14843272
8.12,455.8680725,0.067049995,38.14961432
8.22,456.6697083,0.068549998,38.15126323
8.3,457.775177,0.069899999,38.15261649
8.399999999,458.0142517,0.071399994,38.15425776
8.49,459.0143127,0.072750002,38.15578334
8.53,460.1363831,0.07349959,38.15643947
8.61,461.1820374,0.074699312,38.1577603
8.71,461.4333801,0.076200001,38.15944259
8.77,462.521759,0.077100001,38.16044299
8.87,462.4481506,0.078599997,38.16207568
8.97,463.2022705,0.080099449,38.16376559
9.07,463.8724976,0.081599578,38.16540591
9.16,464.9214783,0.082949996,38.16691558
9.26,465.7514343,0.084449999,38.16856448
9.36,466.6413879,0.086099863,38.17023818
9.46,467.2632141,0.087599717,38.17191188
9.55,468.3486633,0.088949166,38.17340438
9.649999999,469.0857239,0.090599976,38.17507808
9.75,470.1499329,0.092099726,38.17673556
9.85,470.9128723,0.093749449,38.17841689
9.95,471.1425476,0.095249176,38.18007438
10.05,471.8648376,0.096749455,38.18174807
10.15,472.8687439,0.098399177,38.18339698
10.25,473.6366882,0.099899448,38.18507068
10.35,474.1451721,0.101549447,38.186752
10.45,475.3764954,0.103050001,38.1884257
10.55,475.4781799,0.104699858,38.19009082
10.65,476.4135132,0.106349453,38.19173209
10.75,476.7909546,0.107849725,38.193422
10.85,477.6410522,0.109499581,38.1950957
10.95,478.2694702,0.110999994,38.19677703
11.05,478.8722534,0.112649314,38.19843451
11.15,479.8091431,0.114299312,38.20007483
11.25,480.5327759,0.115949452,38.20176475
11.35,480.887085,0.117449313,38.20343844
11.45,481.4828491,0.11909917,38.20513694
11.55,481.3237915,0.1206,38.20676867
11.65,482.3779907,0.122249864,38.20843474
11.75,483.15448,0.123899452,38.21009128
11.85,483.5844421,0.125399187,38.21178977
11.95,484.0039368,0.127049714,38.21344726
12.05,484.5735779,0.128549859,38.21509616
12.15,485.2588806,0.130199715,38.2167689
12.25,485.7725525,0.131699994,38.21842639
12.35,485.8365784,0.133349851,38.2201163
12.45,486.5915833,0.134999454,38.22175757
12.55,487.1261292,0.136649862,38.22344748
12.65,488.0193176,0.13829945,38.2250878
12.75,488.1925354,0.139949456,38.22676913
12.85,488.821167,0.141449168,38.22842662
12.95,488.9440613,0.143099174,38.2300841
13.05,489.1947327,0.144600004,38.2317578
13.15,489.7251282,0.146249995,38.23341433
13.25,490.5220032,0.148048624,38.23507945
13.35,490.6008606,0.149549708,38.23672835
13.45,491.0355225,0.151199996,38.23843543
13.55,491.0880432,0.152849585,38.24008403
13.65,491.6252747,0.154349715,38.24175773
13.75,492.4160461,0.155999571,38.24340664
13.85,493.0680237,0.157649994,38.24508033
13.95,492.9519958,0.15929918,38.24675403
14.05,493.5791931,0.160949454,38.24839435
14.15,493.8910828,0.162599444,38.25008426
14.25,493.8997803,0.164099321,38.25172554
14.35,494.7666016,0.165749863,38.25342308
14.45,495.227478,0.167399317,38.25508056
14.55,495.2427368,0.169049457,38.25675426
14.65,495.7230225,0.170550004,38.25841079
14.75,495.7522278,0.172199443,38.26007686
14.85,496.3070984,0.173849449,38.26175819
14.95,496.7755432,0.175499171,38.26343189
15.05,496.1966858,0.177149028,38.26511322
15.15,497.0903625,0.178798899,38.26675449
15.25,497.316864,0.180449456,38.26843582
15.35,497.7083435,0.18194972,38.2700933
15.45,498.0068665,0.183599725,38.27179084
15.55,498.8107605,0.185249582,38.27343212
15.65,498.721283,0.186749995,38.27511345
15.75,498.8781433,0.188399717,38.27677093
15.85,498.8808289,0.190049574,38.27843605
15.95,499.7359924,0.191550002,38.28011833
16.05,500.0452576,0.193199992,38.28175007
16.15,501.003418,0.194849998,38.28343998
16.25,501.1456299,0.196499586,38.28508888
16.35,501.4449463,0.197999999,38.28677116
16.45,501.4432068,0.199799582,38.28842865
16.55,501.5931091,0.201299712,38.29010997
16.65,502.2142334,0.203099445,38.29176746
16.75,502.4707031,0.20474945,38.29342399
16.85,502.7727356,0.206249729,38.29509006
16.95,502.4776306,0.207899451,38.29673896
17.05,503.2034912,0.20939973,38.29842888
17.15,503.567688,0.211199045,38.30007778
17.25,503.8571167,0.212848902,38.30175911
17.35,504.2667847,0.214499041,38.30339943
17.45,504.4519348,0.215999857,38.30508171
17.55,504.7563782,0.217649311,38.30674682
17.65,505.6881409,0.219299868,38.3084291
17.75,505.0347595,0.220949456,38.31006942
17.85,504.7913513,0.222449183,38.31172691
17.95,505.526825,0.224099994,38.31342445
18.05,506.2236023,0.225599319,38.31507335
18.15,506.1221313,0.227249593,38.31674705
18.25,506.2953491,0.228899181,38.31839595
18.35,506.1062012,0.230399996,38.32006965
18.45,506.6104736,0.232050002,38.32175098
18.55,506.6265259,0.23369959,38.32342534
18.65,507.093811,0.235499173,38.32508187
18.75,507.1469116,0.236999169,38.32673935
18.85,507.7102966,0.238798752,38.32842068
18.95,507.7364807,0.240449041,38.33008675
19.05,508.20401,0.241949722,38.33179287
19.15,507.949707,0.243749455,38.33341698
19.25,508.4971924,0.245399445,38.33509926
19.35,508.7130127,0.2470489,38.33676438
19.45,508.6352539,0.248549998,38.33845429
19.55,508.8122559,0.250199735,38.34011082
19.65,509.5748291,0.251849592,38.34176831
19.75,509.8198242,0.253499866,38.34345822
19.85,509.7252197,0.255149573,38.34509091
19.95,510.1071472,0.256799996,38.3467894
20.05,510.0982056,0.258300006,38.34842972
20.15,510.0699768,0.259949982,38.35010342
20.25,510.0604553,0.261599988,38.35175232
20.35,510.2446594,0.263249993,38.35344223
20.45,510.1217957,0.264899999,38.35509114
20.55,510.6635437,0.266549736,38.35676484
20.65,510.9809265,0.268349439,38.35843853
20.75,510.8868713,0.269999444,38.36010365
20.85,510.48172,0.27164945,38.36176876
20.95,510.4761658,0.273149997,38.36340146
21.05,510.3614197,0.274799854,38.36509137
21.15,510.6741638,0.27644971,38.36674885
21.25,510.6212769,0.278099984,38.3684216
21.35,511.038208,0.27974999,38.37006287
21.45,510.8684387,0.281399995,38.37173657
21.55,511.0082703,0.283050001,38.37342648
21.65,510.3996582,0.284700006,38.37507538
21.75,510.4036865,0.286499858,38.37674908
21.85,510.8654785,0.288149446,38.3783894
21.95,510.2423096,0.289799869,38.38007931
22.05,510.3636475,0.291449726,38.3817368
22.15,510.6199951,0.293248624,38.38341813
22.25,510.132019,0.294899046,38.38506703
22.35,509.9293213,0.296399325,38.38673214
22.45,509.9937744,0.298049986,38.38841443
22.55,509.4940796,0.299699992,38.39007954
22.65,510.031189,0.301499575,38.39176182
22.74,508.8768921,0.302999705,38.39323811
22.84,509.0809937,0.304649562,38.39491181
22.94,508.9102478,0.306299448,38.39658551
23.04,508.6092834,0.30794999,38.39826683
23.14,508.8935242,0.309749186,38.39993195
23.24,508.5159302,0.311399996,38.40158944
23.34,507.9651489,0.31319958,38.40326313
23.44,507.8296204,0.314849466,38.40493683
23.54,507.5007629,0.316499859,38.40662627
23.64,507.1485291,0.318149865,38.40825896
23.74,506.6705627,0.31979987,38.40994887
23.84,506.2244873,0.321449995,38.41159777
23.94,505.3156738,0.323249578,38.41328005
24.04,505.466217,0.324900001,38.41493658
24.14,504.8087463,0.326549441,38.41659407
24.21,503.6908264,0.327749163,38.41777472
24.31,503.7390137,0.3295497,38.41942458
24.41,503.8126526,0.331349313,38.42111449
24.5,502.6409302,0.332849443,38.42259936
24.6,502.2417908,0.334499866,38.4242721
24.67,501.2051697,0.335699588,38.42544512
24.77,500.6020203,0.33749944,38.42709498
24.87,499.6249084,0.339149863,38.42876009
24.95,498.5509338,0.340499848,38.43008093
25.03,497.4064026,0.341849297,38.43141798
25.12,496.2914124,0.343499154,38.43292765
25.18,495.200592,0.344549447,38.43392043
25.24,494.0003967,0.34559986,38.43490462
25.29,492.9388733,0.346499175,38.43574099
25.34,491.8251038,0.347399443,38.43658595
25.4,490.6542053,0.348449439,38.43757014
25.44,489.5926819,0.349348754,38.43822722
25.49,488.3334045,0.350249976,38.43907217
25.58,487.2789612,0.351749152,38.44058947
25.66,486.210968,0.353100002,38.44191889
25.74,485.0906067,0.354599178,38.44324736
25.83,484.014679,0.356099308,38.44474844
25.93,483.5386047,0.357749999,38.44639735
26.01,482.4868469,0.359249592,38.44774298
26.11,482.0724792,0.361049324,38.44941668
26.18,481.023407,0.362099439,38.45058112
26.28,480.3681335,0.363899171,38.45224719
26.36,479.3483582,0.365249574,38.45355944
26.46,479.1872253,0.366899431,38.45525793
26.53,478.17453,0.368099988,38.45640616
26.61,477.0188293,0.369599164,38.45775179
26.71,476.529541,0.371249974,38.45942549
26.77,475.3874512,0.372299582,38.4604011
26.86,474.3007813,0.373949438,38.46191077
26.96,473.7729187,0.375599861,38.46358447
27.06,472.6250916,0.377249986,38.46526579
27.14,471.4268494,0.378599435,38.46659522
27.24,470.756073,0.380399585,38.46824412
27.31,469.743866,0.381599307,38.46943335
27.41,469.1687927,0.383399189,38.47109847
27.49,468.1347351,0.384750009,38.47243647
27.57,467.1142273,0.386099994,38.47378973
27.65,466.0160828,0.38759917,38.47509436
27.75,465.3101501,0.389399052,38.47677569
27.81,464.3033142,0.390449047,38.47779326
27.91,463.2698059,0.392099857,38.47942595
27.97,462.16922,0.393149853,38.48045115
28.03,460.9866028,0.394199848,38.48145155
28.1,459.9233093,0.39539957,38.48258357
28.17,458.7973328,0.396599293,38.48375754
28.27,458.1582947,0.39839983,38.48543887
28.32,457.1368103,0.399299145,38.48625903
28.36,456.0323181,0.39989996,38.48692374
28.42,454.9786072,0.401098728,38.48794131
28.52,454.1008911,0.402749181,38.48960669
28.61,452.9205933,0.404399037,38.49109156
28.68,451.772644,0.405599713,38.49228938
28.74,450.6928101,0.406649709,38.49327357
28.83,449.5368042,0.408149838,38.49476607
28.89,448.4811401,0.409199595,38.49577506
28.98,447.3768921,0.410849452,38.49725993
29.08,446.3998108,0.412499845,38.49890883
29.18,445.4827271,0.41415,38.50059969
29.27,444.3724976,0.415799856,38.50208361
29.37,443.4395142,0.417449713,38.50374968
29.47,442.6021118,0.419249177,38.50539858
29.57,441.9906006,0.42104876,38.50708849
29.65,440.9147034,0.422399461,38.50841696
29.73,439.7525024,0.423749447,38.50975497
29.82,438.7024536,0.425249994,38.51125605
29.92,437.7056274,0.427049458,38.51288874
29.98,436.6196899,0.428099453,38.51390536
30.08,436.1645813,0.429899037,38.51559527
30.16,435.0209045,0.43124944,38.5168999
30.22,434.0028381,0.432149708,38.51791747
30.32,433.2961731,0.433949858,38.519574
30.38,432.2082825,0.434999466,38.52055914
30.47,431.0465393,0.436499327,38.52209265
30.54,429.8690491,0.437849313,38.52324946
30.59,428.8236389,0.438748628,38.52408583
30.65,427.8058167,0.439798623,38.52508719
30.75,426.8736877,0.441449434,38.52675231
30.84,425.6963196,0.44294998,38.52824576
30.93,424.6180725,0.444599181,38.52975543
30.97,423.5794983,0.445199996,38.53041918
31.01,422.5248108,0.445950001,38.53109248
31.06,421.5038147,0.446849316,38.53192122
31.16,420.3398132,0.448649168,38.53361113
31.23,419.2787781,0.449849457,38.53475077
31.3,418.1795349,0.451049179,38.53592379
31.37,417.1775818,0.452398628,38.53709681
31.44,415.875824,0.453748912,38.53827078
31.49,414.8680115,0.454499573,38.53909094
31.54,413.750824,0.455399871,38.5399359
31.6,412.6238708,0.456448913,38.5409611
31.65,411.485199,0.457349181,38.54177363
31.69,410.4461365,0.458099186,38.54242976
31.78,409.3819275,0.459599316,38.54393942
31.83,408.2569275,0.460649312,38.5447758
31.87,407.0791931,0.461249173,38.54544051
31.92,405.7688904,0.462149441,38.54626925
32,404.6964111,0.463499844,38.54761393
32.07,403.619751,0.464849859,38.54877932
32.12,402.6070557,0.465749443,38.54959185
32.19,401.491333,0.466949463,38.55074771
32.27,400.4737549,0.468299866,38.55210192
32.33,399.4571533,0.46935001,38.5530947
32.39,398.3135986,0.470549166,38.55408747
32.45,397.1885986,0.471450001,38.55511267
32.53,396.1606445,0.473099709,38.55644114
32.59,394.9393311,0.474149466,38.5574177
32.63,393.8621826,0.474749863,38.55809863
32.71,392.7791138,0.476398766,38.55944426
32.79,391.6220093,0.477749437,38.5607651
32.86,390.4266968,0.478949726,38.56193812
32.92,389.3930054,0.479999721,38.56293089
32.98,388.3295288,0.481199443,38.5639313
33.05,387.2836304,0.482250005,38.56507189
33.13,386.2470093,0.483749986,38.56641753
33.18,385.1210327,0.484649301,38.5672539
33.22,384.0966187,0.485399842,38.56792624
33.3,383.0267944,0.486750007,38.56924708
33.35,381.8432007,0.487800002,38.57008441
33.4,380.7787476,0.488699168,38.57092078
33.44,379.7289429,0.48944971,38.57157691
33.49,378.5014038,0.490350008,38.57240565
33.57,377.4874878,0.491699725,38.57373477
33.62,376.4118042,0.492599994,38.57458831
33.66,375.2545776,0.493499309,38.57525207
33.72,374.2147827,0.494549304,38.57624484
33.78,373.0463257,0.495749027,38.5772462
33.82,371.9252319,0.496349871,38.57792713
33.87,370.8773804,0.497249186,38.57874729
33.93,369.6893921,0.498299181,38.57974006
33.99,368.3901062,0.499349177,38.58073283
34.03,367.3842468,0.500099719,38.58140518
34.08,366.1537781,0.501149714,38.58225013
34.14,365.1278992,0.502049983,38.58325054
34.2,364.0224304,0.503250003,38.58423568
34.25,362.7782898,0.504149437,38.58507205
34.3,361.4760437,0.505049706,38.58591701
34.35,360.2651062,0.506098747,38.58674575
34.39,359.0014343,0.506699979,38.58739425
34.42,357.8451843,0.50729984,38.58787776
34.47,356.769989,0.508199155,38.58873893
34.54,355.5434265,0.509549856,38.58992053
34.59,354.348114,0.510449171,38.59074069
34.62,353.1938171,0.511049032,38.59125758
34.67,351.8510437,0.51194948,38.59208633
34.73,350.5971375,0.513148606,38.59309532
34.77,349.4877625,0.513749421,38.59375144
34.81,348.4135437,0.514648736,38.59441615
34.84,347.3881531,0.515099823,38.59490062
34.89,346.1508484,0.515999138,38.59574558
34.97,345.0570984,0.517499149,38.59709026
35.02,343.8676453,0.518549144,38.597919
35.07,342.745575,0.519299686,38.59875633
35.12,341.6059265,0.520349681,38.59960128
35.18,340.4926453,0.5213992,38.60061027
35.25,339.4809265,0.522599876,38.60175849
35.3,338.4506531,0.523649871,38.60258724
35.35,337.4213562,0.524549186,38.60341598
35.41,336.2006531,0.525599182,38.60442497
35.47,335.0219421,0.526798904,38.60542537
35.53,334.0024109,0.527848899,38.60642673
35.59,332.8173523,0.528899848,38.60744335
35.63,331.7743835,0.529799163,38.60812427
35.67,330.5536804,0.530399859,38.6087804
35.71,329.5361023,0.531149447,38.60942031
35.75,328.4032898,0.531899989,38.61008502
35.79,327.2382507,0.532649577,38.61076595
35.83,326.2060242,0.533399165,38.61143829
35.87,325.0732117,0.534149706,38.61211158
