Specimen 2,Specimen 2,Specimen 2,Specimen 2
5.439999999,420.0031128,0.018899998,37.23060857
5.449999999,421.0109253,0.0189,37.23078119
5.47,422.835144,0.019049998,37.23110925
5.48,423.8585815,0.01905,37.23127329
5.5,425.5929565,0.019199999,37.23161756
5.51,426.6242065,0.019200001,37.23178159
5.529999999,428.3742065,0.019499999,37.23210203
5.55,430.100769,0.0195,37.23243772
5.569999999,432.069519,0.019649999,37.23276579
5.59,433.7609253,0.019799726,37.23310243
5.6,434.7765503,0.019799998,37.23326647
5.62,436.4679565,0.020099454,37.23360311
5.64,438.3429565,0.020099999,37.23393881
5.659999999,439.9015503,0.020249726,37.23428404
5.68,441.397644,0.02025,37.23460352
5.699999999,442.928894,0.020549454,37.23493158
5.72,444.4640503,0.02055,37.23525964
5.739999999,445.725769,0.020849453,37.23558866
5.76,447.3742065,0.020850001,37.23591673
5.779999999,449.3156128,0.020999728,37.23624479
5.8,451.1359253,0.021149727,37.23658907
5.819999999,453.1554565,0.021299727,37.23693334
5.83,454.3273315,0.021449454,37.23710596
5.84,455.444519,0.021449998,37.23726999
5.85,456.663269,0.02145,37.23743402
5.87,458.4484253,0.021749454,37.2377783
5.89,460.3156128,0.021749999,37.23811495
5.899999999,461.3468628,0.021899726,37.23827898
5.909999999,462.3703003,0.021899998,37.23844301
5.93,464.2062378,0.022049727,37.23877107
5.949999999,466.1085815,0.022349181,37.23909914
5.96,467.116394,0.022349996,37.23926317
5.98,469.0734253,0.02235,37.23959123
6,471.0578003,0.022649454,37.23992788
6.02,472.7804565,0.02265,37.24025594
6.04,474.5656128,0.022949453,37.24060022
6.06,476.3585815,0.023099996,37.24092924
6.08,478.1046753,0.023249999,37.24126493
6.1,479.8781128,0.023399727,37.24160158
6.109999999,480.8859253,0.023549454,37.24176561
6.13,482.835144,0.023699725,37.24209367
6.149999999,484.4992065,0.023700001,37.24242174
6.17,486.1124878,0.023999454,37.24275839
6.189999999,487.8078003,0.024,37.24307024
6.21,489.163269,0.024299998,37.24340593
6.23,490.710144,0.024449727,37.24374258
6.25,492.4874878,0.024599997,37.24407922
6.27,494.1242065,0.024899451,37.2444235
6.29,495.6437378,0.024900001,37.24476015
6.31,497.3429565,0.025199998,37.24510442
6.33,499.147644,0.025349999,37.24544107
6.35,500.5578003,0.025499728,37.24577676
6.37,502.1085815,0.025649998,37.24611341
6.39,503.5968628,0.025799727,37.24644148
6.409999999,505.1828003,0.025949998,37.24676954
6.43,506.678894,0.026099999,37.24710619
6.449999999,508.2062378,0.0264,37.24743425
6.47,509.7296753,0.026549727,37.2477709
6.489999999,511.225769,0.02684918,37.24811517
6.51,512.7648315,0.026999723,37.24845182
6.529999999,514.1984253,0.027149726,37.24878751
6.55,515.8312378,0.027449179,37.24912416
6.569999999,517.3781128,0.027599726,37.24945223
6.59,519.2140503,0.027749997,37.24978029
6.609999999,520.9093628,0.028049454,37.25010072
6.63,522.366394,0.028199725,37.25042879
6.649999999,523.803894,0.028349726,37.25074827
6.67,525.3429565,0.028649179,37.2510935
6.689999999,526.663269,0.028650001,37.25142919
6.71,527.866394,0.028949998,37.25176584
6.73,529.241394,0.029249454,37.25211012
6.75,530.4093628,0.029399997,37.25243818
6.77,531.6203003,0.02969945,37.25278341
6.8,533.1984253,0.029999452,37.25328314
6.819999999,534.288269,0.030149998,37.2536112
6.84,535.4367065,0.030449452,37.25394022
6.859999999,536.4503784,0.030599726,37.25427591
6.88,537.6535034,0.030749997,37.25461256
6.899999999,538.7472534,0.031049998,37.2549492
6.93,539.9933472,0.031349998,37.25544893
6.96,541.4718628,0.031649999,37.25595819
6.989999999,542.5734253,0.032099996,37.2564665
7.02,544.0402222,0.032399997,37.2569586
7.04,545.0421753,0.032699998,37.25728666
7.069999999,546.5792847,0.033149179,37.25777113
7.1,547.7472534,0.033599455,37.25827085
7.13,548.9347534,0.033899453,37.2587639
7.17,550.3117065,0.034349997,37.25944483
7.199999999,551.7277222,0.034799181,37.25995313
7.23,553.022644,0.03509945,37.26046144
7.26,554.4777222,0.035549585,37.26095354
7.29,555.7003784,0.035849996,37.26145422
7.319999999,556.8410034,0.036448903,37.2619549
7.35,557.8410034,0.036749445,37.26245558
7.38,558.9777222,0.037199449,37.26297151
7.409999999,560.257019,0.03749945,37.26347219
7.439999999,561.3370972,0.037949584,37.26398908
7.48,562.6740112,0.038399998,37.26464521
7.52,564.0646362,0.038999997,37.26529371
7.56,565.4035034,0.039449997,37.26594125
7.6,566.4396362,0.040049724,37.26662218
7.64,567.694519,0.040649451,37.2673031
7.67,568.763855,0.041099451,37.26780378
7.71,569.9591675,0.041699313,37.26846849
7.76,571.0890503,0.042449452,37.26928865
7.8,572.2033081,0.042899452,37.26996195
7.84,573.3810425,0.043499999,37.27063429
7.89,574.4298706,0.044249587,37.27147924
7.939999999,575.4821167,0.044999454,37.2722994
7.989999999,576.6720581,0.045599997,37.27311956
8.029999999,577.7335815,0.046199858,37.27378427
8.08,578.760437,0.046949182,37.2746216
8.14,580.0255127,0.047849312,37.275622
8.199999999,581.194458,0.048749454,37.27660619
8.25,582.2032471,0.049499586,37.27745115
8.31,583.5025635,0.050399587,37.27846014
8.359999999,584.5621338,0.051149998,37.27930509
8.42,585.5958252,0.052049454,37.28029024
8.48,586.6231689,0.052949179,37.28129064
8.529999999,587.7652588,0.053849455,37.28213559
8.58,588.8277588,0.054450002,37.28295575
8.649999999,589.9105225,0.05564918,37.28411256
8.699999999,590.9647217,0.056399181,37.28494988
8.77,592.0128174,0.057449315,37.2861229
8.87,592.8575439,0.059249852,37.28777181
8.939999999,593.9783936,0.059999861,37.28893624
9.029999999,595.0917969,0.061349727,37.29045449
9.1,596.2047119,0.06254945,37.29160272
9.14,597.2437744,0.063149452,37.29226743
9.239999999,598.2315674,0.064798906,37.29393254
9.3,599.3394775,0.065699451,37.29491673
9.399999999,600.2443848,0.067199454,37.29659043
9.489999999,601.364624,0.06869863,37.29810868
9.529999999,602.3675537,0.069298901,37.29878102
9.609999999,603.6126709,0.070499308,37.30010186
9.699999999,604.7037354,0.071849711,37.30160294
9.779999999,605.741394,0.07305,37.30292378
9.84,606.885437,0.074099451,37.30392419
9.899999999,608.2042847,0.074999176,37.30494176
10,608.8527222,0.076499999,37.30659094
10.1,610.0269775,0.078000002,37.30827227
10.15,611.0352783,0.078899726,37.3091096
10.23,612.1126709,0.080099456,37.31041327
10.33,612.9400635,0.081899039,37.31209555
10.42,613.9854126,0.083099455,37.31359664
10.52,615.0142212,0.084749863,37.31528655
10.62,616.0087891,0.086249858,37.31694403
10.7,617.1040039,0.087599307,37.31824771
10.8,617.7404785,0.088949449,37.31993857
10.87,618.8601074,0.089999996,37.32111159
10.92,619.9187012,0.090898901,37.32194796
11.02,620.7930298,0.09224999,37.32363024
11.1,621.9321899,0.093450002,37.32495013
11.17,622.9568481,0.094799861,37.32610694
11.27,623.585144,0.096299179,37.32778922
11.34,624.7008667,0.097349994,37.32896224
11.44,625.5917358,0.09899918,37.33064356
11.54,626.1721802,0.100499995,37.33229247
11.61,627.2493286,0.101698905,37.33344927
11.68,628.4675903,0.102749854,37.33463946
11.78,629.3726196,0.10439945,37.33628836
11.88,630.1998901,0.10589917,37.33796969
11.98,630.4928589,0.107549176,37.33962718
12.08,631.3275146,0.109049998,37.34128371
12.16,632.4071045,0.110399581,37.34262076
12.26,633.3883057,0.112049311,37.34428683
12.34,634.3989868,0.1131,37.34563151
12.44,635.1729126,0.114899457,37.347289
12.54,635.8178101,0.116399452,37.34895411
12.63,636.8397827,0.117899314,37.35046378
12.73,637.3110962,0.119400002,37.35211268
12.8,638.3325806,0.120599456,37.35329428
12.9,638.8866577,0.122398227,37.3549346
13,639.7138672,0.12389823,37.35660067
13.09,640.793457,0.125249445,37.35812655
13.19,641.3084106,0.126749441,37.35976687
13.29,641.7849121,0.128399998,37.36143199
13.38,642.8118286,0.129900128,37.36291686
13.48,643.5737915,0.131399721,37.36461535
13.58,644.2904663,0.132899731,37.36627188
13.68,645.2680054,0.134549186,37.36793795
13.78,645.3479004,0.136199459,37.36959448
13.88,646.2490234,0.13784945,37.37126818
13.98,646.6350708,0.139349177,37.37294188
14.08,647.0916138,0.140999317,37.374607
14.18,647.8649292,0.142649859,37.37627307
14.28,648.4951782,0.144150004,37.37791339
14.38,649.3157349,0.145799994,37.3796033
14.48,649.9926147,0.147449449,37.38127699
14.58,650.2932739,0.149099857,37.38293353
14.67,651.3484497,0.150599182,37.38443556
14.77,652.1938477,0.152099997,37.3860921
14.87,652.5338745,0.153749987,37.38777438
14.97,652.9725952,0.155399859,37.3894472
15.04,654.1303101,0.156450003,37.3906288
15.14,654.7095337,0.158099592,37.39228629
15.24,655.267334,0.15974918,37.39394282
15.34,655.7333984,0.161399856,37.3956251
15.44,656.1375122,0.163049445,37.39729021
15.52,657.1411743,0.164249718,37.39865206
15.61,658.2488403,0.165749729,37.40011214
15.71,658.5421753,0.167249992,37.40180205
15.81,659.1260376,0.169049576,37.40345095
15.91,659.6225586,0.170699865,37.40513323
16.01,660.2294922,0.172349453,37.40679835
16.11,660.7588501,0.17385,37.40845583
16.21,661.3936157,0.175499991,37.41012095
16.29,662.4133911,0.176699996,37.41144179
16.39,663.3601074,0.178499863,37.4131317
16.49,663.8585815,0.180149853,37.41478918
16.59,664.1054688,0.181799859,37.41646193
16.69,664.6774292,0.183300003,37.418128
16.79,665.1471558,0.184949994,37.4197769
16.89,665.9734497,0.1866,37.42144965
16.99,666.8165283,0.188398764,37.42310713
17.09,667.2940063,0.189899996,37.42478941
17.19,667.8248291,0.191549852,37.42643832
17.29,668.7810059,0.193199456,37.42810343
17.39,669.5379639,0.194849446,37.42975233
17.49,670.1240234,0.196349457,37.43143366
17.59,669.9848022,0.198149443,37.43311594
17.69,670.4420776,0.199649185,37.43476485
17.79,671.3916016,0.201299995,37.43643855
17.89,671.3582764,0.202949449,37.43808745
17.99,672.0704346,0.204598904,37.43976878
18.09,672.7504272,0.206100002,37.44143389
18.19,673.4824829,0.207749858,37.44310759
18.29,673.3070679,0.20924972,37.44474886
18.37,674.3341064,0.210599989,37.44609354
18.47,674.8401489,0.212249726,37.44777583
18.57,675.1348267,0.214048639,37.44944952
18.67,675.4349365,0.215399727,37.45111464
18.77,675.8726196,0.21704945,37.45275496
18.87,676.4906006,0.218699172,37.45444487
18.97,676.6466064,0.22034958,37.45610236
19.07,676.645752,0.221999452,37.45779227
19.17,677.2285767,0.223649174,37.45944975
19.27,678.0839233,0.225299865,37.46111487
19.37,678.463562,0.226799995,37.46278857
19.47,678.7943726,0.228300005,37.46446227
19.57,679.102478,0.230099171,37.46614359
19.67,678.3825073,0.231599182,37.46777628
19.74,679.4247437,0.232649446,37.46896552
19.84,679.7241211,0.2342989,37.47063063
19.94,680.4371338,0.235799998,37.47229679
20.04,680.913208,0.237299994,37.4739619
20.14,680.4587402,0.238799721,37.47561844
20.24,681.5755615,0.24059917,37.47729214
20.34,681.5548096,0.242099732,37.47894962
20.44,682.4991455,0.243599996,37.48063095
20.54,682.2681274,0.245399177,37.48227985
20.64,682.6154785,0.246899188,37.48396976
20.74,683.1366577,0.248549864,37.48561867
20.84,683.5273438,0.250199586,37.48730095
20.94,683.1186523,0.251849174,37.48894985
21.04,684.0490723,0.253349304,37.49059875
21.14,684.4463501,0.254999727,37.49228866
21.24,684.7185669,0.256649852,37.49392898
21.34,685.0255737,0.25829944,37.49560268
21.44,685.930481,0.259799987,37.49725159
21.54,686.4360962,0.261449993,37.4989415
21.64,685.9898071,0.26309973,37.50059898
21.74,686.5980225,0.264899462,37.50228031
21.84,686.4428711,0.266399741,37.50392921
21.94,687.0511475,0.26789999,37.50559528
22.04,687.354126,0.269549996,37.5072604
22.14,687.6693726,0.271348625,37.5089341
22.24,688.0361938,0.27284959,37.51060779
22.34,688.0425415,0.274499714,37.51223953
22.44,688.3151855,0.275999993,37.51393802
22.54,689.2229004,0.277799189,37.51561172
22.64,688.5,0.279449165,37.51727684
22.74,689.3590088,0.280949175,37.51892574
22.84,689.2537842,0.282599717,37.52059944
22.94,689.649292,0.284249187,37.52228077
23.04,689.1942749,0.285899997,37.52394684
23.14,689.8445435,0.287399709,37.52562816
23.24,690.0767212,0.289198905,37.52727707
23.34,689.8349609,0.290849179,37.52895935
23.44,690.06073,0.292349577,37.53062446
23.54,690.0322876,0.293999165,37.53230579
23.64,689.9761963,0.295649856,37.53395469
23.74,690.6759033,0.297298908,37.53561981
23.84,690.690918,0.298799723,37.53730209
23.94,691.4276123,0.300449461,37.53895958
24.04,690.9746094,0.302100003,37.54063232
24.14,690.8753052,0.303749442,37.54228123
24.24,691.0511475,0.305398911,37.54396351
24.34,691.3414307,0.306899995,37.54561241
24.44,691.5058594,0.308549732,37.54729374
24.54,691.5484619,0.310498208,37.54895122
24.64,691.3311768,0.31199944,37.55062492
24.74,691.2074585,0.313649446,37.55229862
24.84,691.3560791,0.315299451,37.55395515
24.94,691.5418701,0.316799998,37.55562885
25.04,691.2680664,0.318450004,37.55726983
25.14,690.5518799,0.320099741,37.55894352
25.24,691.2321167,0.321899176,37.56060864
25.34,691.4057007,0.323549986,37.56227376
25.44,690.9512939,0.325199991,37.56391503
25.54,690.7685547,0.326849461,37.56560494
25.64,690.5507202,0.328649163,37.56727864
25.74,690.3310547,0.33044821,37.56894375
25.84,690.3167725,0.331949711,37.57060887
25.94,690.5491943,0.333749026,37.57224919
26.04,689.8352661,0.33524999,37.5739391
26.14,689.5402222,0.337049454,37.57559659
26.24,689.3131104,0.338848621,37.57727887
26.34,688.4310303,0.340350002,37.57891919
26.44,687.8654785,0.342000008,37.58059289
26.54,686.6895752,0.343799442,37.58226658
26.64,686.5314331,0.345599174,37.58393933
26.74,686.0791626,0.347249866,37.5856054
26.82,684.9351807,0.348748237,37.58692624
26.92,684.7958984,0.350249171,37.58860756
27.02,683.9935913,0.352049172,37.59028126
27.12,684.3307495,0.353699595,37.59195496
27.21,683.3058472,0.355199993,37.59344746
27.31,682.8257446,0.356849998,37.59510495
27.41,682.2035522,0.358649731,37.59679486
27.51,681.6791382,0.360299736,37.59845234
27.6,680.6481323,0.361949444,37.59997822
27.67,679.6107788,0.363149166,37.60112645
27.77,679.3457642,0.364799172,37.60280015
27.87,678.1925659,0.366599441,37.60446526
27.96,677.0276489,0.367949992,37.60596634
28.02,676.0159302,0.368999988,37.6069677
28.07,674.9944458,0.37004891,37.60780407
28.17,673.9910278,0.371549994,37.60944535
28.27,673.2972412,0.373349577,37.61112668
28.37,672.3635864,0.37514919,37.61277558
28.47,671.378479,0.376799732,37.61446549
28.57,670.4532471,0.378599435,37.61611439
28.67,669.8244019,0.380249172,37.61778809
28.76,668.6477051,0.381749451,37.61929776
28.85,667.4467163,0.383249462,37.62078263
28.95,667.2785034,0.385049194,37.62245633
29.01,666.0665894,0.386099309,37.62344815
29.11,665.5834351,0.387749851,37.62509705
29.21,664.6754761,0.389399439,37.62677933
29.31,664.1312866,0.391199172,37.62843682
29.4,662.9815063,0.392848223,37.6299379
29.5,662.1362915,0.394349724,37.6315868
29.58,661.0236206,0.395849854,37.63293244
29.64,659.9971313,0.396899462,37.63394906
29.71,658.9229126,0.398099989,37.63510586
29.81,658.2192993,0.399599999,37.63677098
29.89,657.0838623,0.401248902,37.6381004
29.98,656.0691528,0.40259999,37.63958554
30.08,655.5351563,0.404249996,37.64127545
30.14,654.4462891,0.405449867,37.64226727
30.24,653.8564453,0.407249302,37.64392476
30.34,653.2457886,0.408899844,37.64558987
30.42,652.2214355,0.410248905,37.6469193
30.52,651.4698486,0.412049174,37.64860921
30.57,650.4122314,0.412799716,37.64943795
30.64,649.3418579,0.414149165,37.65060239
30.74,648.7744751,0.415799975,37.65228467
30.84,648.3500977,0.417450011,37.65391736
30.94,647.5918579,0.419249445,37.65560727
31.03,646.4602661,0.420749575,37.65710838
31.13,646.3585815,0.422549188,37.65878208
31.23,645.2723999,0.424050003,37.66046341
31.33,644.5407104,0.425999314,37.66210373
31.43,644.2074585,0.427648902,37.66378601
31.53,643.2562256,0.429449439,37.66545112
31.63,642.5222168,0.431099445,37.66714962
